OID,X,Y,New_Zealand_Elevation
21894,1613816.039,5485638.567,0
21895,1614816.039,5485638.567,0
21896,1615816.039,5485638.567,0
21897,1616816.039,5485638.567,0
21898,1617816.039,5485638.567,0
21899,1618816.039,5485638.567,0
21900,1619816.039,5485638.567,0
21901,1620816.039,5485638.567,0
21902,1621816.039,5485638.567,0
21903,1622816.039,5485638.567,0
21904,1623816.039,5485638.567,0
21905,1624816.039,5485638.567,0
21906,1625816.039,5485638.567,0
21907,1626816.039,5485638.567,0
21908,1627816.039,5485638.567,0
21909,1628816.039,5485638.567,0
21910,1629816.039,5485638.567,0
21911,1630816.039,5485638.567,0
21912,1631816.039,5485638.567,0
21913,1632816.039,5485638.567,0
21914,1633816.039,5485638.567,0
21915,1634816.039,5485638.567,0
21916,1635816.039,5485638.567,0
21917,1636816.039,5485638.567,0
21918,1637816.039,5485638.567,0
21919,1638816.039,5485638.567,0
21920,1639816.039,5485638.567,0
21921,1640816.039,5485638.567,0
21922,1641816.039,5485638.567,0
21923,1642816.039,5485638.567,0
21924,1643816.039,5485638.567,0
21925,1644816.039,5485638.567,0
21926,1645816.039,5485638.567,0
21927,1646816.039,5485638.567,0
21928,1647816.039,5485638.567,0
21929,1648816.039,5485638.567,0
21930,1649816.039,5485638.567,0
21996,1586816.039,5486638.567,0
21997,1587816.039,5486638.567,0
21998,1588816.039,5486638.567,0
21999,1589816.039,5486638.567,0
22000,1590816.039,5486638.567,0
22001,1591816.039,5486638.567,0
22002,1592816.039,5486638.567,0
22003,1593816.039,5486638.567,0
22004,1594816.039,5486638.567,0
22005,1595816.039,5486638.567,0
22006,1596816.039,5486638.567,0
22007,1597816.039,5486638.567,0
22008,1598816.039,5486638.567,0
22009,1599816.039,5486638.567,0
22010,1600816.039,5486638.567,0
22011,1601816.039,5486638.567,0
22012,1602816.039,5486638.567,0
22013,1603816.039,5486638.567,0
22014,1604816.039,5486638.567,0
22015,1605816.039,5486638.567,0
22016,1606816.039,5486638.567,0
22017,1607816.039,5486638.567,0
22018,1608816.039,5486638.567,0
22019,1609816.039,5486638.567,0
22020,1610816.039,5486638.567,0
22021,1611816.039,5486638.567,0
22022,1612816.039,5486638.567,0
22023,1613816.039,5486638.567,0
22024,1614816.039,5486638.567,0
22025,1615816.039,5486638.567,0
22026,1616816.039,5486638.567,0
22027,1617816.039,5486638.567,0
22028,1618816.039,5486638.567,0
22029,1619816.039,5486638.567,0
22030,1620816.039,5486638.567,0
22031,1621816.039,5486638.567,0
22032,1622816.039,5486638.567,0
22033,1623816.039,5486638.567,0
22034,1624816.039,5486638.567,0
22035,1625816.039,5486638.567,0
22036,1626816.039,5486638.567,0
22037,1627816.039,5486638.567,0
22038,1628816.039,5486638.567,0
22039,1629816.039,5486638.567,0
22040,1630816.039,5486638.567,0
22041,1631816.039,5486638.567,0
22042,1632816.039,5486638.567,0
22043,1633816.039,5486638.567,0
22044,1634816.039,5486638.567,0
22045,1635816.039,5486638.567,0
22046,1636816.039,5486638.567,0
22047,1637816.039,5486638.567,0
22048,1638816.039,5486638.567,0
22049,1639816.039,5486638.567,0
22050,1640816.039,5486638.567,0
22051,1641816.039,5486638.567,0
22052,1642816.039,5486638.567,0
22053,1643816.039,5486638.567,0
22054,1644816.039,5486638.567,0
22055,1645816.039,5486638.567,0
22056,1646816.039,5486638.567,0
22057,1647816.039,5486638.567,0
22058,1648816.039,5486638.567,0
22059,1649816.039,5486638.567,0
22125,1586816.039,5487638.567,0
22126,1587816.039,5487638.567,0
22127,1588816.039,5487638.567,0
22128,1589816.039,5487638.567,0
22129,1590816.039,5487638.567,0
22130,1591816.039,5487638.567,0
22131,1592816.039,5487638.567,0
22132,1593816.039,5487638.567,0
22133,1594816.039,5487638.567,0
22134,1595816.039,5487638.567,0
22135,1596816.039,5487638.567,0
22136,1597816.039,5487638.567,0
22137,1598816.039,5487638.567,0
22138,1599816.039,5487638.567,0
22139,1600816.039,5487638.567,0
22140,1601816.039,5487638.567,0
22141,1602816.039,5487638.567,0
22142,1603816.039,5487638.567,0
22143,1604816.039,5487638.567,0
22144,1605816.039,5487638.567,0
22145,1606816.039,5487638.567,0
22146,1607816.039,5487638.567,0
22147,1608816.039,5487638.567,0
22148,1609816.039,5487638.567,0
22149,1610816.039,5487638.567,0
22150,1611816.039,5487638.567,0
22151,1612816.039,5487638.567,0
22152,1613816.039,5487638.567,0
22153,1614816.039,5487638.567,0
22154,1615816.039,5487638.567,0
22155,1616816.039,5487638.567,0
22156,1617816.039,5487638.567,0
22157,1618816.039,5487638.567,0
22158,1619816.039,5487638.567,0
22159,1620816.039,5487638.567,0
22160,1621816.039,5487638.567,0
22161,1622816.039,5487638.567,0
22162,1623816.039,5487638.567,0
22163,1624816.039,5487638.567,0
22164,1625816.039,5487638.567,0
22165,1626816.039,5487638.567,0
22166,1627816.039,5487638.567,0
22167,1628816.039,5487638.567,0
22168,1629816.039,5487638.567,0
22169,1630816.039,5487638.567,0
22170,1631816.039,5487638.567,0
22171,1632816.039,5487638.567,0
22172,1633816.039,5487638.567,0
22173,1634816.039,5487638.567,0
22174,1635816.039,5487638.567,0
22175,1636816.039,5487638.567,0
22176,1637816.039,5487638.567,0
22177,1638816.039,5487638.567,0
22178,1639816.039,5487638.567,0
22179,1640816.039,5487638.567,0
22180,1641816.039,5487638.567,0
22181,1642816.039,5487638.567,0
22182,1643816.039,5487638.567,0
22183,1644816.039,5487638.567,0
22184,1645816.039,5487638.567,0
22185,1646816.039,5487638.567,0
22186,1647816.039,5487638.567,0
22187,1648816.039,5487638.567,0
22188,1649816.039,5487638.567,0
22254,1586816.039,5488638.567,0
22255,1587816.039,5488638.567,0
22256,1588816.039,5488638.567,0
22257,1589816.039,5488638.567,0
22258,1590816.039,5488638.567,0
22259,1591816.039,5488638.567,0
22260,1592816.039,5488638.567,0
22261,1593816.039,5488638.567,0
22262,1594816.039,5488638.567,0
22263,1595816.039,5488638.567,0
22264,1596816.039,5488638.567,0
22265,1597816.039,5488638.567,0
22266,1598816.039,5488638.567,0
22267,1599816.039,5488638.567,0
22268,1600816.039,5488638.567,0
22269,1601816.039,5488638.567,0
22270,1602816.039,5488638.567,0
22271,1603816.039,5488638.567,0
22272,1604816.039,5488638.567,0
22273,1605816.039,5488638.567,0
22274,1606816.039,5488638.567,0
22275,1607816.039,5488638.567,0
22276,1608816.039,5488638.567,0
22277,1609816.039,5488638.567,0
22278,1610816.039,5488638.567,0
22279,1611816.039,5488638.567,0
22280,1612816.039,5488638.567,0
22281,1613816.039,5488638.567,0
22282,1614816.039,5488638.567,0
22283,1615816.039,5488638.567,0
22284,1616816.039,5488638.567,0
22285,1617816.039,5488638.567,0
22286,1618816.039,5488638.567,0
22287,1619816.039,5488638.567,0
22288,1620816.039,5488638.567,0
22289,1621816.039,5488638.567,0
22290,1622816.039,5488638.567,0
22291,1623816.039,5488638.567,0
22292,1624816.039,5488638.567,0
22293,1625816.039,5488638.567,0
22294,1626816.039,5488638.567,0
22295,1627816.039,5488638.567,0
22296,1628816.039,5488638.567,0
22297,1629816.039,5488638.567,0
22298,1630816.039,5488638.567,0
22299,1631816.039,5488638.567,0
22300,1632816.039,5488638.567,0
22301,1633816.039,5488638.567,0
22302,1634816.039,5488638.567,0
22303,1635816.039,5488638.567,0
22304,1636816.039,5488638.567,0
22305,1637816.039,5488638.567,0
22306,1638816.039,5488638.567,0
22307,1639816.039,5488638.567,0
22308,1640816.039,5488638.567,0
22309,1641816.039,5488638.567,0
22310,1642816.039,5488638.567,0
22311,1643816.039,5488638.567,0
22312,1644816.039,5488638.567,0
22313,1645816.039,5488638.567,0
22314,1646816.039,5488638.567,0
22315,1647816.039,5488638.567,0
22316,1648816.039,5488638.567,0
22317,1649816.039,5488638.567,0
22383,1586816.039,5489638.567,0
22384,1587816.039,5489638.567,0
22385,1588816.039,5489638.567,0
22386,1589816.039,5489638.567,0
22387,1590816.039,5489638.567,0
22388,1591816.039,5489638.567,0
22389,1592816.039,5489638.567,0
22390,1593816.039,5489638.567,0
22391,1594816.039,5489638.567,0
22392,1595816.039,5489638.567,0
22393,1596816.039,5489638.567,0
22394,1597816.039,5489638.567,0
22395,1598816.039,5489638.567,0
22396,1599816.039,5489638.567,0
22397,1600816.039,5489638.567,0
22398,1601816.039,5489638.567,0
22399,1602816.039,5489638.567,0
22400,1603816.039,5489638.567,0
22401,1604816.039,5489638.567,0
22402,1605816.039,5489638.567,0
22403,1606816.039,5489638.567,0
22404,1607816.039,5489638.567,0
22405,1608816.039,5489638.567,0
22406,1609816.039,5489638.567,0
22407,1610816.039,5489638.567,0
22408,1611816.039,5489638.567,0
22409,1612816.039,5489638.567,0
22410,1613816.039,5489638.567,0
22411,1614816.039,5489638.567,0
22412,1615816.039,5489638.567,0
22413,1616816.039,5489638.567,0
22414,1617816.039,5489638.567,0
22415,1618816.039,5489638.567,0
22416,1619816.039,5489638.567,0
22417,1620816.039,5489638.567,0
22418,1621816.039,5489638.567,0
22419,1622816.039,5489638.567,0
22420,1623816.039,5489638.567,0
22421,1624816.039,5489638.567,0
22422,1625816.039,5489638.567,0
22423,1626816.039,5489638.567,0
22424,1627816.039,5489638.567,0
22425,1628816.039,5489638.567,0
22426,1629816.039,5489638.567,0
22427,1630816.039,5489638.567,0
22428,1631816.039,5489638.567,0
22429,1632816.039,5489638.567,0
22430,1633816.039,5489638.567,0
22431,1634816.039,5489638.567,0
22432,1635816.039,5489638.567,0
22433,1636816.039,5489638.567,0
22434,1637816.039,5489638.567,0
22435,1638816.039,5489638.567,0
22436,1639816.039,5489638.567,0
22437,1640816.039,5489638.567,0
22438,1641816.039,5489638.567,0
22439,1642816.039,5489638.567,0
22440,1643816.039,5489638.567,0
22441,1644816.039,5489638.567,0
22442,1645816.039,5489638.567,0
22443,1646816.039,5489638.567,0
22444,1647816.039,5489638.567,0
22445,1648816.039,5489638.567,0
22446,1649816.039,5489638.567,0
22512,1586816.039,5490638.567,0
22513,1587816.039,5490638.567,0
22514,1588816.039,5490638.567,0
22515,1589816.039,5490638.567,0
22516,1590816.039,5490638.567,0
22517,1591816.039,5490638.567,0
22518,1592816.039,5490638.567,0
22519,1593816.039,5490638.567,0
22520,1594816.039,5490638.567,0
22521,1595816.039,5490638.567,0
22522,1596816.039,5490638.567,0
22523,1597816.039,5490638.567,0
22524,1598816.039,5490638.567,0
22525,1599816.039,5490638.567,0
22526,1600816.039,5490638.567,0
22527,1601816.039,5490638.567,0
22528,1602816.039,5490638.567,0
22529,1603816.039,5490638.567,0
22530,1604816.039,5490638.567,0
22531,1605816.039,5490638.567,0
22532,1606816.039,5490638.567,0
22533,1607816.039,5490638.567,0
22534,1608816.039,5490638.567,0
22535,1609816.039,5490638.567,0
22536,1610816.039,5490638.567,0
22537,1611816.039,5490638.567,0
22538,1612816.039,5490638.567,0
22539,1613816.039,5490638.567,0
22540,1614816.039,5490638.567,0
22541,1615816.039,5490638.567,0
22542,1616816.039,5490638.567,0
22543,1617816.039,5490638.567,0
22544,1618816.039,5490638.567,0
22545,1619816.039,5490638.567,0
22546,1620816.039,5490638.567,0
22547,1621816.039,5490638.567,0
22548,1622816.039,5490638.567,0
22549,1623816.039,5490638.567,0
22550,1624816.039,5490638.567,0
22551,1625816.039,5490638.567,0
22552,1626816.039,5490638.567,0
22553,1627816.039,5490638.567,0
22554,1628816.039,5490638.567,0
22555,1629816.039,5490638.567,0
22556,1630816.039,5490638.567,0
22557,1631816.039,5490638.567,0
22558,1632816.039,5490638.567,0
22559,1633816.039,5490638.567,0
22560,1634816.039,5490638.567,0
22561,1635816.039,5490638.567,0
22562,1636816.039,5490638.567,0
22563,1637816.039,5490638.567,0
22564,1638816.039,5490638.567,0
22565,1639816.039,5490638.567,0
22566,1640816.039,5490638.567,0
22567,1641816.039,5490638.567,0
22568,1642816.039,5490638.567,0
22569,1643816.039,5490638.567,0
22570,1644816.039,5490638.567,0
22571,1645816.039,5490638.567,0
22572,1646816.039,5490638.567,0
22573,1647816.039,5490638.567,0
22574,1648816.039,5490638.567,0
22575,1649816.039,5490638.567,0
22641,1586816.039,5491638.567,0
22642,1587816.039,5491638.567,0
22643,1588816.039,5491638.567,0
22644,1589816.039,5491638.567,0
22645,1590816.039,5491638.567,0
22646,1591816.039,5491638.567,0
22647,1592816.039,5491638.567,0
22648,1593816.039,5491638.567,0
22649,1594816.039,5491638.567,0
22650,1595816.039,5491638.567,0
22651,1596816.039,5491638.567,0
22652,1597816.039,5491638.567,0
22653,1598816.039,5491638.567,0
22654,1599816.039,5491638.567,0
22655,1600816.039,5491638.567,0
22656,1601816.039,5491638.567,0
22657,1602816.039,5491638.567,0
22658,1603816.039,5491638.567,0
22659,1604816.039,5491638.567,0
22660,1605816.039,5491638.567,0
22661,1606816.039,5491638.567,0
22662,1607816.039,5491638.567,0
22663,1608816.039,5491638.567,0
22664,1609816.039,5491638.567,0
22665,1610816.039,5491638.567,0
22666,1611816.039,5491638.567,0
22667,1612816.039,5491638.567,0
22668,1613816.039,5491638.567,0
22669,1614816.039,5491638.567,0
22670,1615816.039,5491638.567,0
22671,1616816.039,5491638.567,0
22672,1617816.039,5491638.567,0
22673,1618816.039,5491638.567,0
22674,1619816.039,5491638.567,0
22675,1620816.039,5491638.567,0
22676,1621816.039,5491638.567,0
22677,1622816.039,5491638.567,0
22678,1623816.039,5491638.567,0
22679,1624816.039,5491638.567,0
22680,1625816.039,5491638.567,0
22681,1626816.039,5491638.567,0
22682,1627816.039,5491638.567,0
22683,1628816.039,5491638.567,0
22684,1629816.039,5491638.567,0
22685,1630816.039,5491638.567,0
22686,1631816.039,5491638.567,0
22687,1632816.039,5491638.567,0
22688,1633816.039,5491638.567,0
22689,1634816.039,5491638.567,0
22690,1635816.039,5491638.567,0
22691,1636816.039,5491638.567,0
22692,1637816.039,5491638.567,0
22693,1638816.039,5491638.567,0
22694,1639816.039,5491638.567,0
22695,1640816.039,5491638.567,0
22696,1641816.039,5491638.567,0
22697,1642816.039,5491638.567,0
22698,1643816.039,5491638.567,0
22699,1644816.039,5491638.567,0
22700,1645816.039,5491638.567,0
22701,1646816.039,5491638.567,0
22702,1647816.039,5491638.567,0
22703,1648816.039,5491638.567,0
22704,1649816.039,5491638.567,0
22770,1586816.039,5492638.567,0
22771,1587816.039,5492638.567,0
22772,1588816.039,5492638.567,0
22773,1589816.039,5492638.567,0
22774,1590816.039,5492638.567,0
22775,1591816.039,5492638.567,0
22776,1592816.039,5492638.567,0
22777,1593816.039,5492638.567,0
22778,1594816.039,5492638.567,0
22779,1595816.039,5492638.567,0
22780,1596816.039,5492638.567,0
22781,1597816.039,5492638.567,0
22782,1598816.039,5492638.567,0
22783,1599816.039,5492638.567,0
22784,1600816.039,5492638.567,0
22785,1601816.039,5492638.567,0
22786,1602816.039,5492638.567,0
22787,1603816.039,5492638.567,0
22788,1604816.039,5492638.567,0
22789,1605816.039,5492638.567,0
22790,1606816.039,5492638.567,0
22791,1607816.039,5492638.567,0
22792,1608816.039,5492638.567,0
22793,1609816.039,5492638.567,0
22794,1610816.039,5492638.567,0
22795,1611816.039,5492638.567,0
22796,1612816.039,5492638.567,0
22797,1613816.039,5492638.567,0
22798,1614816.039,5492638.567,0
22799,1615816.039,5492638.567,0
22800,1616816.039,5492638.567,0
22801,1617816.039,5492638.567,0
22802,1618816.039,5492638.567,0
22803,1619816.039,5492638.567,0
22804,1620816.039,5492638.567,0
22805,1621816.039,5492638.567,0
22806,1622816.039,5492638.567,0
22807,1623816.039,5492638.567,0
22808,1624816.039,5492638.567,0
22809,1625816.039,5492638.567,0
22810,1626816.039,5492638.567,0
22811,1627816.039,5492638.567,0
22812,1628816.039,5492638.567,0
22813,1629816.039,5492638.567,0
22814,1630816.039,5492638.567,0
22815,1631816.039,5492638.567,0
22816,1632816.039,5492638.567,0
22817,1633816.039,5492638.567,0
22818,1634816.039,5492638.567,0
22819,1635816.039,5492638.567,0
22820,1636816.039,5492638.567,0
22821,1637816.039,5492638.567,0
22822,1638816.039,5492638.567,0
22823,1639816.039,5492638.567,0
22824,1640816.039,5492638.567,0
22825,1641816.039,5492638.567,0
22826,1642816.039,5492638.567,0
22827,1643816.039,5492638.567,0
22828,1644816.039,5492638.567,0
22829,1645816.039,5492638.567,0
22830,1646816.039,5492638.567,0
22831,1647816.039,5492638.567,0
22832,1648816.039,5492638.567,0
22833,1649816.039,5492638.567,0
22899,1586816.039,5493638.567,0
22900,1587816.039,5493638.567,0
22901,1588816.039,5493638.567,0
22902,1589816.039,5493638.567,0
22903,1590816.039,5493638.567,0
22904,1591816.039,5493638.567,0
22905,1592816.039,5493638.567,0
22906,1593816.039,5493638.567,0
22907,1594816.039,5493638.567,0
22908,1595816.039,5493638.567,0
22909,1596816.039,5493638.567,0
22910,1597816.039,5493638.567,0
22911,1598816.039,5493638.567,0
22912,1599816.039,5493638.567,0
22913,1600816.039,5493638.567,0
22914,1601816.039,5493638.567,0
22915,1602816.039,5493638.567,0
22916,1603816.039,5493638.567,0
22917,1604816.039,5493638.567,0
22918,1605816.039,5493638.567,0
22919,1606816.039,5493638.567,0
22920,1607816.039,5493638.567,0
22921,1608816.039,5493638.567,0
22922,1609816.039,5493638.567,0
22923,1610816.039,5493638.567,0
22924,1611816.039,5493638.567,0
22925,1612816.039,5493638.567,0
22926,1613816.039,5493638.567,0
22927,1614816.039,5493638.567,0
22928,1615816.039,5493638.567,0
22929,1616816.039,5493638.567,0
22930,1617816.039,5493638.567,0
22931,1618816.039,5493638.567,0
22932,1619816.039,5493638.567,0
22933,1620816.039,5493638.567,0
22934,1621816.039,5493638.567,0
22935,1622816.039,5493638.567,0
22936,1623816.039,5493638.567,0
22937,1624816.039,5493638.567,0
22938,1625816.039,5493638.567,0
22939,1626816.039,5493638.567,0
22940,1627816.039,5493638.567,0
22941,1628816.039,5493638.567,0
22942,1629816.039,5493638.567,0
22943,1630816.039,5493638.567,0
22944,1631816.039,5493638.567,0
22945,1632816.039,5493638.567,0
22946,1633816.039,5493638.567,0
22947,1634816.039,5493638.567,0
22948,1635816.039,5493638.567,0
22949,1636816.039,5493638.567,0
22950,1637816.039,5493638.567,0
22951,1638816.039,5493638.567,0
22952,1639816.039,5493638.567,0
22953,1640816.039,5493638.567,0
22954,1641816.039,5493638.567,0
22955,1642816.039,5493638.567,0
22956,1643816.039,5493638.567,0
22957,1644816.039,5493638.567,0
22958,1645816.039,5493638.567,0
22959,1646816.039,5493638.567,0
22960,1647816.039,5493638.567,0
22961,1648816.039,5493638.567,0
22962,1649816.039,5493638.567,0
23028,1586816.039,5494638.567,0
23029,1587816.039,5494638.567,0
23030,1588816.039,5494638.567,0
23031,1589816.039,5494638.567,0
23032,1590816.039,5494638.567,0
23033,1591816.039,5494638.567,0
23034,1592816.039,5494638.567,0
23035,1593816.039,5494638.567,0
23036,1594816.039,5494638.567,0
23037,1595816.039,5494638.567,0
23038,1596816.039,5494638.567,0
23039,1597816.039,5494638.567,0
23040,1598816.039,5494638.567,0
23041,1599816.039,5494638.567,0
23042,1600816.039,5494638.567,0
23043,1601816.039,5494638.567,0
23044,1602816.039,5494638.567,0
23045,1603816.039,5494638.567,0
23046,1604816.039,5494638.567,0
23047,1605816.039,5494638.567,0
23048,1606816.039,5494638.567,0
23049,1607816.039,5494638.567,0
